False,2,65731,Acting,Sam Worthington,Sam Worthington,7.645,/vM1WIfYQ1HUBtlVPwB9Hp9fLcn8.jpg,242,Jake Sully,5602a8a7c3a3685532001c9a,0
False,1,8691,Acting,Zoe Saldana,Zoe Saldana,17.955,/iOVbUH20il632nj2v01NCtYYeSg.jpg,3,Neytiri,52fe48009251416c750ac9cb,1
False,1,10205,Acting,Sigourney Weaver,Sigourney Weaver,10.663,/flfhep27iBxseZIlxOMHt6zJFX1.jpg,25,Dr. Grace Augustine,52fe48009251416c750aca39,2
False,2,32747,Acting,Stephen Lang,Stephen Lang,11.922,/h7ZoTwpELoz1IlIgx0ujoA2p9Sp.jpg,4,Colonel Miles Quaritch,52fe48009251416c750ac9cf,3
False,1,17647,Acting,Michelle Rodriguez,Michelle Rodriguez,14.189,/xSvkVrLz6xas1mCeOR9i4QtmhnQ.jpg,5,Trudy Chacon,52fe48009251416c750ac9d3,4
False,2,3223,Acting,Robert Downey Jr.,Robert Downey Jr.,18.935,/im9SAqJPZKEbVZGmjXuLI4O7RvM.jpg,493,Tony Stark / Iron Man,5e85cd735294e700134abf26,0
False,2,16828,Acting,Chris Evans,Chris Evans,13.896,/3bOGNsHlrswhyW79uvIHH1V43JI.jpg,494,Steve Rogers / Captain America,5e85cd84691cd50018593984,1
False,2,103,Acting,Mark Ruffalo,Mark Ruffalo,8.182,/z3dvKqMNDQWk3QLxzumloQVR0pv.jpg,594,Bruce Banner / Hulk,5e85e1ab0c3ec800135aabd6,2
False,2,74568,Acting,Chris Hemsworth,Chris Hemsworth,17.615,/xkHHiJXraaMFXgRYspN6KVrFn17.jpg,496,Thor Odinson,5e85ce145294e700154ac43f,3
False,1,1245,Acting,Scarlett Johansson,Scarlett Johansson,37.959,/6NsMbJXRlDZuDzatN2akFdGuTvx.jpg,497,Natasha Romanoff / Black Widow,5e85ce255aba320018e7595e,4
False,2,6193,Acting,Leonardo DiCaprio,Leonardo DiCaprio,15.176,/wo2hJpn04vbtmh0B9utCFdsQhxM.jpg,21,Jack Dawson,52fe425ac3a36847f80179cf,0
False,1,204,Acting,Kate Winslet,Kate Winslet,7.53,/e3tdop3WhseRnn8KwMVLAV25Ybv.jpg,20,Rose DeWitt Bukater,52fe425ac3a36847f80179cb,1
False,2,1954,Acting,Billy Zane,Billy Zane,25.349,/9HIubetYWAVLlHNb9aObL0fc0sT.jpg,23,Cal Hockley,52fe425ac3a36847f80179d7,2
False,1,8534,Acting,Kathy Bates,Kathy Bates,4.092,/3MsayDvY73uXGVbCFHyy1ABTacV.jpg,24,Molly Brown,52fe425ac3a36847f80179db,3
False,1,3713,Acting,Frances Fisher,Frances Fisher,4.831,/tsyGcoXGRNM8KGLpLG3OuxAyxx2.jpg,22,Ruth Dewitt Bukater,52fe425ac3a36847f80179d3,4
False,2,3,Acting,Harrison Ford,Harrison Ford,10.047,/5M7oN3sznp99hWYQ9sX0xheswWX.jpg,8,Han Solo,52fe4a959251416c750e713b,0
False,2,2,Acting,Mark Hamill,Mark Hamill,10.308,/zMQ93JTLW8KxusKhOlHFZhih3YQ.jpg,6,Luke Skywalker,52fe4a959251416c750e7133,1
False,1,4,Acting,Carrie Fisher,Carrie Fisher,5.933,/rfJtncHewKVnHjqpIZvjn24ESeC.jpg,7,General Leia Organa,52fe4a959251416c750e7137,2
False,2,1023139,Acting,Adam Driver,Adam Driver,10.189,/fsbGQ1eZFgdsG1XnKlhNSvHsiGo.jpg,21,Kylo Ren / Ben Solo,535fd943c3a3683091006a85,3
False,1,1315036,Acting,Daisy Ridley,Daisy Ridley,11.004,/qPzTLRxTWwhOXaqwMRuZ9oTKZtP.jpg,73,Rey,5665d1bd92514179e10005d8,4
False,2,3223,Acting,Robert Downey Jr.,Robert Downey Jr.,18.935,/im9SAqJPZKEbVZGmjXuLI4O7RvM.jpg,1,Tony Stark / Iron Man,54a9cfa29251414d5b00553d,0
False,2,74568,Acting,Chris Hemsworth,Chris Hemsworth,17.615,/xkHHiJXraaMFXgRYspN6KVrFn17.jpg,6,Thor Odinson,54a9d012c3a3680c29005762,1
False,2,103,Acting,Mark Ruffalo,Mark Ruffalo,8.182,/z3dvKqMNDQWk3QLxzumloQVR0pv.jpg,379,Bruce Banner / Hulk,5e86494f04b5960017719321,2
False,2,16828,Acting,Chris Evans,Chris Evans,13.896,/3bOGNsHlrswhyW79uvIHH1V43JI.jpg,2,Steve Rogers / Captain America,54a9cfc0c3a3680c2900575e,3
False,1,1245,Acting,Scarlett Johansson,Scarlett Johansson,37.959,/6bBCPmc55gzP7TR9Th4WbykrYd0.jpg,40,Natasha Romanoff / Black Widow,581f354cc3a36860b9005213,4
False,2,73457,Acting,Chris Pratt,Chris Pratt,11.41,/gXKyT1YU5RWWPaE1je3ht58eUZr.jpg,10,Owen Grady,5311015a9251410fe600151d,0
False,1,18997,Acting,Bryce Dallas Howard,Bryce Dallas Howard,10.912,/qQX1rhQaJ1G8eMG2RknFKiXfNRc.jpg,11,Claire Dearing,53110162925141104200157d,1
False,2,17181,Acting,Ty Simpkins,Ty Simpkins,5.554,/8FyJcMFmPdCSfz2Zc5ZcAKrIorj.jpg,14,Gray Mitchell,5311019592514110130014ee,2
False,2,1108907,Acting,Nick Robinson,Nick Robinson,7.396,/mzYszYVPvTdirjkUueziWUHvye7.jpg,13,Zach Mitchell,5311018d925141102a001455,3
False,2,7132,Acting,Vincent D'Onofrio,Vincent D'Onofrio,9.987,/qkyiLolEqYMGH25xD4sFIXAjZQB.jpg,9,Vic Hoskins,5311013992514110350014e9,4
False,2,5294,Acting,Chiwetel Ejiofor,Chiwetel Ejiofor,4.911,/kq5DDnqqofoRI0t6ddtRlsJnNPT.jpg,17,Scar (voice),59890a509251414bfa006d1e,0
False,2,84292,Acting,John Oliver,John Oliver,1.508,/wI7LRInWUT3RgCByYx69wRMqgsy.jpg,14,Zazu (voice),59640ace9251410bfa103ac8,1
False,2,15152,Acting,James Earl Jones,James Earl Jones,2.705,/oqMPIsXrl9SZkRfIKN08eFROmH6.jpg,2,Mufasa (voice),58a7a1719251417ef40014ab,2
False,2,51878,Acting,John Kani,John Kani,3.147,/g7tqg3q128a5O2qXMCwVnXsow9I.jpg,18,Rafiki (voice),59890a689251414bd1006da5,3
False,1,1981,Acting,Alfre Woodard,Alfre Woodard,6.301,/70AVFDROBAeVhWDEMKWfXPpBVYq.jpg,16,Sarabi (voice),59890978c3a36875260061d1,4
False,2,3223,Acting,Robert Downey Jr.,Robert Downey Jr.,18.935,/im9SAqJPZKEbVZGmjXuLI4O7RvM.jpg,46,Tony Stark / Iron Man,52fe4495c3a368484e02b251,0
False,2,16828,Acting,Chris Evans,Chris Evans,13.896,/3bOGNsHlrswhyW79uvIHH1V43JI.jpg,2,Steve Rogers / Captain America,52fe4495c3a368484e02b19b,1
False,2,103,Acting,Mark Ruffalo,Mark Ruffalo,8.182,/z3dvKqMNDQWk3QLxzumloQVR0pv.jpg,307,Bruce Banner / The Hulk,5e85e8083344c60015411cfa,2
False,2,74568,Acting,Chris Hemsworth,Chris Hemsworth,17.615,/xkHHiJXraaMFXgRYspN6KVrFn17.jpg,4,Thor Odinson,52fe4495c3a368484e02b1a5,3
False,1,1245,Acting,Scarlett Johansson,Scarlett Johansson,37.959,/6NsMbJXRlDZuDzatN2akFdGuTvx.jpg,34,Natasha Romanoff / Black Widow,52fe4495c3a368484e02b229,4
False,2,12835,Acting,Vin Diesel,Vin Diesel,26.857,/9uxTwqB8anAiPomB6Kqm6A73VTV.jpg,17,Dominic Toretto,5431dfd10e0a265915002c34,0
False,2,8167,Acting,Paul Walker,Paul Walker,8.939,/gOnKt6xCdVSiK0aYmmmnEx7s5rX.jpg,19,Brian O'Conner,5431dfe4c3a3681143002b98,1
False,2,18918,Acting,Dwayne Johnson,Dwayne Johnson,64.205,/kuqFzlYMc2IrsOyPznMd1FroeGq.jpg,18,Luke Hobbs,5431dfdbc3a36831a6004376,2
False,1,17647,Acting,Michelle Rodriguez,Michelle Rodriguez,14.189,/xSvkVrLz6xas1mCeOR9i4QtmhnQ.jpg,20,Leticia 'Letty' Ortiz,5431dfeec3a36811ef002c75,3
False,2,8169,Acting,Tyrese Gibson,Tyrese Gibson,22.229,/jxoy4fbXNKFQtBdK73cLXEz3ufS.jpg,28,Roman Pearce,5431e0310e0a2656e2002c95,4
False,1,40462,Acting,Kristen Bell,Kristen Bell,8.211,/rP74dJXl7EjinGM0shQtUOlH5s2.jpg,42,Anna (voice),5e677d66cee2f6001696662a,0
False,1,19394,Acting,Idina Menzel,Idina Menzel,10.652,/l2N0xOzHqZ75bKXBCciKwBdwxcN.jpg,41,Elsa (voice),5e677d5455c926001562a5a6,1
False,2,54415,Acting,Josh Gad,Josh Gad,4.101,/17iKlfWZBDTAucqjkhRKHr9xjIz.jpg,5,Olaf (voice),596a85ac925141382c00ac63,2
False,2,221611,Acting,Jonathan Groff,Jonathan Groff,5.101,/3kmnYKAzSc3Lp7iK5pcj97Hx9Cm.jpg,89,Kristoff (voice),5e85b1dd691cd50014590a46,3
False,2,1225953,Acting,Sterling K. Brown,Sterling K. Brown,1.57,/ntIcqeHafMMmcH8OfKYN8itn0Sb.jpg,6,Mattias (voice),5b4b36959251417d1e021d5e,4
False,2,3223,Acting,Robert Downey Jr.,Robert Downey Jr.,18.935,/im9SAqJPZKEbVZGmjXuLI4O7RvM.jpg,76,Tony Stark / Iron Man,55e256d292514162cd000e40,0
False,2,74568,Acting,Chris Hemsworth,Chris Hemsworth,17.615,/xkHHiJXraaMFXgRYspN6KVrFn17.jpg,8,Thor Odinson,52fe4a449251416c750e3455,1
False,2,103,Acting,Mark Ruffalo,Mark Ruffalo,8.182,/z3dvKqMNDQWk3QLxzumloQVR0pv.jpg,193,Bruce Banner / The Hulk,5e85e7425aba320018e77f37,2
False,2,16828,Acting,Chris Evans,Chris Evans,13.896,/3bOGNsHlrswhyW79uvIHH1V43JI.jpg,12,Steve Rogers / Captain America,52fe4a449251416c750e3465,3
False,1,1245,Acting,Scarlett Johansson,Scarlett Johansson,37.959,/6NsMbJXRlDZuDzatN2akFdGuTvx.jpg,10,Natasha Romanoff / Black Widow,52fe4a449251416c750e345d,4
False,2,172069,Acting,Chadwick Boseman,Chadwick Boseman,8.822,/mXxiOTrTMJBRSVRfgaSDhOfvfxU.jpg,0,King T’Challa / Black Panther,544fe785c3a3680242002758,0
False,2,135651,Acting,Michael B. Jordan,Michael B. Jordan,11.661,/hz9AOUWZ2zzS0dpPJ1yQv2grA35.jpg,4,N'Jadaka / Erik 'Killmonger' Stevens,57364cc69251410b27000e31,1
False,1,1267329,Acting,Lupita Nyong'o,Lupita Nyong'o,2.617,/e1zqOoLMWcq98diXcDIvexPJyRv.jpg,5,Nakia,57374f77c3a3680516000c67,2
False,1,82104,Acting,Danai Gurira,Danai Gurira,3.682,/z7H7QeQvr24vskGlANQhG43vozQ.jpg,30,Okoye,57951c20925141136a008222,3
False,2,7060,Acting,Martin Freeman,Martin Freeman,8.593,/pLG7mmxBXXTVAgzXvQl0ap3qlJU.jpg,38,Everett K. Ross,585e318192514115ca009b9f,4
False,2,10980,Acting,Daniel Radcliffe,Daniel Radcliffe,17.601,/f9WKorjfanW4PxTxhjRvHtCmfKf.jpg,6,Harry Potter,52fe44e29251416c75044581,0
False,2,10989,Acting,Rupert Grint,Rupert Grint,6.22,/iFlkpTaOF6fGLqxz8b0PhI0i0zN.jpg,7,Ron Weasley,52fe44e29251416c75044585,1
False,1,10990,Acting,Emma Watson,Emma Watson,12.792,/tvPPRGzAzdQFhlKzLbMO1EpuTJI.jpg,8,Hermione Granger,52fe44e29251416c75044589,2
False,2,4566,Acting,Alan Rickman,Alan Rickman,5.293,/7tADZs4ILE93oJ5pAh6mKQFEq2m.jpg,9,Severus Snape,52fe44e29251416c7504458d,3
False,2,5469,Acting,Ralph Fiennes,Ralph Fiennes,16.402,/i8CQIAEAjkieDIA88b4gh122h8s.jpg,32,Lord Voldemort,52fe44e29251416c750445e9,4
False,2,2,Acting,Mark Hamill,Mark Hamill,10.308,/zMQ93JTLW8KxusKhOlHFZhih3YQ.jpg,14,Luke Skywalker / Dobbu Scay (voice),5679cdd4c3a3685bbf000206,0
False,1,4,Acting,Carrie Fisher,Carrie Fisher,5.933,/rfJtncHewKVnHjqpIZvjn24ESeC.jpg,15,General Leia Organa,567aa394c3a3685bdf00266a,1
False,2,1023139,Acting,Adam Driver,Adam Driver,10.189,/fsbGQ1eZFgdsG1XnKlhNSvHsiGo.jpg,13,Kylo Ren / Ben Solo,5679cdbd92514106f50001e9,2
False,1,1315036,Acting,Daisy Ridley,Daisy Ridley,11.004,/qPzTLRxTWwhOXaqwMRuZ9oTKZtP.jpg,11,Rey,562fdd999251413b460008ad,3
False,2,236695,Acting,John Boyega,John Boyega,1.872,/3153CfpgZQXTzCY0i74WpJumMQe.jpg,12,Finn,562fdda8c3a3681b5900dd91,4
False,2,73457,Acting,Chris Pratt,Chris Pratt,11.41,/gXKyT1YU5RWWPaE1je3ht58eUZr.jpg,198,Owen Grady,5b891bb40e0a2679ae00b8ca,0
False,1,18997,Acting,Bryce Dallas Howard,Bryce Dallas Howard,10.912,/qQX1rhQaJ1G8eMG2RknFKiXfNRc.jpg,3,Claire Dearing,55b239cfc3a368246c00a2df,1
False,2,28847,Acting,Rafe Spall,Rafe Spall,5.958,/zcqUqAvO7RQnitcCNNfTVPaiQtS.jpg,6,Eli Mills,58411470c3a36865c60034dc,2
False,2,1029934,Acting,Justice Smith,Justice Smith,7.969,/3UoUT44XYWoWNsZaqHzN3w48gZL.jpg,8,Franklin Webb,58411483c3a36865b6003f8d,3
False,1,1257819,Acting,Daniella Pineda,Daniella Pineda,25.875,/duoHKmcja2u4sIrGoxRVJ3qkFvx.jpg,9,Zia Rodriguez,5886948c92514113620048df,4
False,1,40462,Acting,Kristen Bell,Kristen Bell,8.211,/rP74dJXl7EjinGM0shQtUOlH5s2.jpg,5,Anna (voice),52fe4ab7c3a36847f81dddcf,0
False,1,19394,Acting,Idina Menzel,Idina Menzel,10.652,/l2N0xOzHqZ75bKXBCciKwBdwxcN.jpg,6,Elsa (voice),52fe4ab7c3a36847f81dddd3,1
False,2,221611,Acting,Jonathan Groff,Jonathan Groff,5.101,/3kmnYKAzSc3Lp7iK5pcj97Hx9Cm.jpg,7,Kristoff (voice),52fe4ab7c3a36847f81dddd7,2
False,2,15831,Acting,Frank Welker,Frank Welker,10.392,/xXODQ5AX6pG4my8ieeEIuiAREXs.jpg,376,Sven (voice),60cb0ab52fccee0028a2d1ca,3
False,2,54415,Acting,Josh Gad,Josh Gad,4.101,/17iKlfWZBDTAucqjkhRKHr9xjIz.jpg,8,Olaf (voice),52fe4ab7c3a36847f81ddddb,4
False,1,10990,Acting,Emma Watson,Emma Watson,12.792,/tvPPRGzAzdQFhlKzLbMO1EpuTJI.jpg,174,Belle,58fe343fc3a3687a2a030e31,0
False,2,221018,Acting,Dan Stevens,Dan Stevens,5.146,/fFsgginZKH527o38ZfdDxuzx7Ew.jpg,7,Beast,55187a3a9251412cb9003073,1
False,2,114019,Acting,Luke Evans,Luke Evans,6.265,/qUkYJcrDc4M0LHNYASs30luFvw0.jpg,8,Gaston,55187a45c3a3681f840004fb,2
False,2,54415,Acting,Josh Gad,Josh Gad,4.101,/17iKlfWZBDTAucqjkhRKHr9xjIz.jpg,10,LeFou,55187a58925141731c000156,3
False,2,8945,Acting,Kevin Kline,Kevin Kline,4.752,/ah6vWQv0mt2cmN9GbQsa6Y3mNYi.jpg,11,Maurice,55187a62c3a3681f840004fd,4
False,2,8977,Acting,Craig T. Nelson,Craig T. Nelson,3.156,/rMh8qdexFKmc7mq7oLzsLLvCCjs.jpg,320,Bob Parr / Mr. Incredible (voice),5c9ea5e69251411a180402b4,0
False,1,18686,Acting,Holly Hunter,Holly Hunter,4.849,/oNoFAi0AQXDP68tv7c7t5WjYioy.jpg,321,Helen Parr / Elastigirl (voice),5c9ea5fbc3a368734880213e,1
False,1,59361,Acting,Sarah Vowell,Sarah Vowell,2.554,/7jWxVRciFDGPOBUOU2Rc7vc6A89.jpg,322,Violet Parr (voice),5c9ea611c3a36873598003d2,2
False,0,1852182,Acting,Huck Milner,Huck Milner,1.183,/aUAx2GS4Qy5qZwegQMsv3dkeUAs.jpg,323,Dashiell Parr (Dash) (voice),5c9ea6300e0a265989f72f8d,3
False,2,2231,Acting,Samuel L. Jackson,Samuel L. Jackson,28.712,/qjYcO8jKNlb7lnJ05vh2U7lNt8r.jpg,3,Lucius Best / Frozone (voice),5853fad0c3a3682f5802e289,4
False,2,12835,Acting,Vin Diesel,Vin Diesel,26.857,/9uxTwqB8anAiPomB6Kqm6A73VTV.jpg,390,Dominic Toretto,5ceab3dc9251414398b96e7a,0
False,2,976,Acting,Jason Statham,Jason Statham,48.084,/lldeQ91GwIVff43JBrpdbAAeYWj.jpg,12,Deckard Shaw,5595cbda9251414e06000173,1
False,2,18918,Acting,Dwayne Johnson,Dwayne Johnson,64.205,/kuqFzlYMc2IrsOyPznMd1FroeGq.jpg,1,Luke Hobbs,553bb63fc3a368746200017c,2
False,1,17647,Acting,Michelle Rodriguez,Michelle Rodriguez,14.189,/xSvkVrLz6xas1mCeOR9i4QtmhnQ.jpg,25,Letty Ortiz,57a2a7a4c3a36832b80025c6,3
False,2,8169,Acting,Tyrese Gibson,Tyrese Gibson,22.229,/jxoy4fbXNKFQtBdK73cLXEz3ufS.jpg,27,Roman Pearce,57a2a7b7c3a36833a6002589,4
False,2,3223,Acting,Robert Downey Jr.,Robert Downey Jr.,18.935,/im9SAqJPZKEbVZGmjXuLI4O7RvM.jpg,40,Tony Stark / Iron Man,52fe47a0c3a368484e0d15ff,0
False,1,12052,Acting,Gwyneth Paltrow,Gwyneth Paltrow,5.138,/mLarlXA8G02AdIMKptZmUzQluqF.jpg,6,Virginia 'Pepper' Potts,52fe479fc3a368484e0d157b,1
False,2,1896,Acting,Don Cheadle,Don Cheadle,5.658,/b1EVJWdFn7a75qVYJgwO87W2TJU.jpg,8,James 'Rhodey' Rhodes / Iron Patriot,52fe479fc3a368484e0d157f,2
False,2,529,Acting,Guy Pearce,Guy Pearce,11.335,/vTqk6Nh3WgqPubkS23eOlMAwmwa.jpg,35,Aldrich Killian,52fe47a0c3a368484e0d15eb,3
False,1,15556,Acting,Rebecca Hall,Rebecca Hall,12.433,/cVZaQrUY7F5khCBYdKDlEppHnQi.jpg,13,Maya Hansen,52fe479fc3a368484e0d158b,4
